row_type,sample_id,symbol,anchor_timestamp,source_mode,session,direction_guess,direction_confidence,direction_source_timeframe,sweep_type,swept_level,sweep_extreme,sweep_timestamp,direction_reason_codes,entry_hypothesis_type,entry_price,entry_level_source,entry_level_confidence,entry_level_reason_codes,entry_is_heuristic,entry_level_is_heuristic,entry_direction_conflict,pip_size,matched_control_for_entry_source,matched_control_for_session,control_generation_method,control_random_seed,control_lookahead_safe,sweep_control_lookback_minutes,sweep_control_anchor_delay_minutes,control_skip_reason,sl_20_price,sl_40_price,sl_20_hit,sl_40_hit,time_to_sl_20_minutes,time_to_sl_40_minutes,reaction_5m_pips,reaction_15m_pips,reaction_30m_pips,reaction_60m_pips,reaction_240m_pips,time_to_50_pips_minutes,time_to_100_pips_minutes,time_to_250_pips_minutes,time_to_500_pips_minutes,time_to_1000_pips_minutes,fast_reaction_100pips_15m,slow_reaction_100pips_30m_plus,immediate_reaction_good,max_favorable_pips,max_adverse_pips,time_to_max_favorable_minutes,time_to_max_adverse_minutes,hit_50_pips,hit_100_pips,hit_250_pips,hit_500_pips,hit_1000_pips,be_possible_after_100_pips,returned_to_entry_after_100_pips,be_would_protect_after_100_pips,accumulation_after_entry,dirty_chop_after_entry,entry_cross_count_first_60m,m5_followthrough_quality,automatic_outcome_label,secondary_outcome_flags,reason_codes,limitations,visual_html_path
CANDIDATE,sample_001,XAUUSD,2026-05-19T17:15:00+00:00,CANDIDATE_WINDOW_MODE,OTHER,SHORT,HIGH,M5,UPWARD_SWEEP,4512.29,4514.42,2026-05-19T17:05:00+00:00,RECENT_LOCAL_HIGH_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,4490.0,ROUND_LEVEL,HIGH,EXPLICIT_ROUND_LEVEL_METADATA,True,True,False,0.1,,,,,,,,,4492.0,4494.0,True,True,0.0,0.0,-5.5,-71.2,-19.0,-96.9,-152.7,6.0,,,,,False,False,True,55.4,224.5,10.0,137.0,True,False,False,False,False,False,False,False,False,True,10,CHOP,FAST_SL_20,DIRTY_CHOP_AFTER_ENTRY,EXPLICIT_ROUND_LEVEL_METADATA|SL20_BEFORE_50P,,examples/sample_001.html
CANDIDATE,sample_002,XAUUSD,2026-05-19T15:15:00+00:00,CANDIDATE_WINDOW_MODE,NEW_YORK,SHORT,HIGH,M5,UPWARD_SWEEP,4542.48,4546.68,2026-05-19T15:10:00+00:00,RECENT_LOCAL_HIGH_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,4546.68,SWEEP_EXTREME,MEDIUM,DIRECTION_INFERRED_SWEEP_EXTREME_HEURISTIC|M5_UPWARD_SWEEP,True,True,False,0.1,,,,,,,,,4548.68,4550.68,False,False,,,41.8,20.7,92.5,212.7,456.5,0.0,30.0,50.0,74.0,,False,True,True,820.0,4.8,76.0,21.0,True,True,True,True,False,True,False,False,False,False,0,GOOD,GOOD_SLOW_REACTION,,DIRECTION_INFERRED_SWEEP_EXTREME_HEURISTIC|M5_UPWARD_SWEEP|SLOW_100P_REACTION,,examples/sample_002.html
CANDIDATE,sample_003,XAUUSD,2026-05-19T19:30:00+00:00,CANDIDATE_WINDOW_MODE,OTHER,SHORT,MEDIUM,M5,UPWARD_SWEEP,4511.97,4512.45,2026-05-19T19:30:00+00:00,RECENT_LOCAL_HIGH_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,4512.45,SWEEP_EXTREME,MEDIUM,DIRECTION_INFERRED_SWEEP_EXTREME_HEURISTIC|M5_UPWARD_SWEEP,True,True,False,0.1,,,,,,,,,,,False,False,,,,,,,,,,,,,False,False,False,,,,,False,False,False,False,False,False,False,False,False,False,,UNKNOWN,UNKNOWN_INSUFFICIENT_FORWARD_DATA,,UNKNOWN_INSUFFICIENT_FORWARD_DATA|DIRECTION_INFERRED_SWEEP_EXTREME_HEURISTIC|M5_UPWARD_SWEEP,LESS_THAN_60_MINUTES_FORWARD_DATA,examples/sample_003.html
CANDIDATE,sample_004,XAUUSD,2026-05-19T10:45:00+00:00,CANDIDATE_WINDOW_MODE,LONDON,LONG,MEDIUM,M5,DOWNWARD_SWEEP,4542.56,4541.41,2026-05-19T10:40:00+00:00,RECENT_LOCAL_LOW_TAKEN_AND_REJECTED_OR_STALLED,UNKNOWN_ENTRY_LEVEL,,UNKNOWN,UNKNOWN,EXPLICIT_SWEPT_LIQUIDITY_LEVEL_METADATA|ENTRY_DIRECTION_CONFLICT,True,True,True,0.1,,,,,,,,,,,False,False,,,,,,,,,,,,,False,False,False,,,,,False,False,False,False,False,False,False,False,False,False,,UNKNOWN,UNKNOWN_ENTRY_LEVEL,,UNKNOWN_ENTRY_LEVEL|EXPLICIT_SWEPT_LIQUIDITY_LEVEL_METADATA|ENTRY_DIRECTION_CONFLICT,ENTRY_DIRECTION_CONFLICT,examples/sample_004.html
CANDIDATE,sample_005,XAUUSD,2026-05-19T08:15:00+00:00,CANDIDATE_WINDOW_MODE,LONDON,SHORT,HIGH,M5,UPWARD_SWEEP,4545.36,4546.61,2026-05-19T08:10:00+00:00,RECENT_LOCAL_HIGH_TAKEN_AND_REJECTED_OR_STALLED,UNKNOWN_ENTRY_LEVEL,,UNKNOWN,UNKNOWN,EXPLICIT_SWEPT_LIQUIDITY_LEVEL_METADATA|ENTRY_DIRECTION_CONFLICT,True,True,True,0.1,,,,,,,,,,,False,False,,,,,,,,,,,,,False,False,False,,,,,False,False,False,False,False,False,False,False,False,False,,UNKNOWN,UNKNOWN_ENTRY_LEVEL,,UNKNOWN_ENTRY_LEVEL|EXPLICIT_SWEPT_LIQUIDITY_LEVEL_METADATA|ENTRY_DIRECTION_CONFLICT,ENTRY_DIRECTION_CONFLICT,examples/sample_005.html
CANDIDATE,sample_006,XAUUSD,2026-05-19T13:45:00+00:00,CANDIDATE_WINDOW_MODE,NEW_YORK_OPEN,LONG,HIGH,M5,DOWNWARD_SWEEP,4538.39,4534.17,2026-05-19T13:35:00+00:00,RECENT_LOCAL_LOW_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,4534.17,SWEEP_EXTREME,MEDIUM,DIRECTION_INFERRED_SWEEP_EXTREME_HEURISTIC|M5_DOWNWARD_SWEEP,True,True,False,0.1,,,,,,,,,4532.17,4530.17,True,True,0.0,0.0,-2.2,107.2,27.1,71.9,-422.7,12.0,14.0,,,,True,False,True,138.3,694.9,18.0,166.0,True,True,False,False,False,True,True,True,False,False,1,GOOD,FAST_SL_20,RETURNED_TO_ENTRY_AFTER_100_PIPS,DIRECTION_INFERRED_SWEEP_EXTREME_HEURISTIC|M5_DOWNWARD_SWEEP|SL20_BEFORE_50P|FAST_100P_REACTION,,examples/sample_006.html
CANDIDATE,sample_007,XAUUSD,2026-05-18T07:15:00+00:00,CANDIDATE_WINDOW_MODE,LONDON_OPEN,SHORT,HIGH,M5,UPWARD_SWEEP,4548.46,4549.83,2026-05-18T07:05:00+00:00,RECENT_LOCAL_HIGH_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,4549.83,SWEEP_EXTREME,MEDIUM,DIRECTION_INFERRED_SWEEP_EXTREME_HEURISTIC|M5_UPWARD_SWEEP,True,True,False,0.1,,,,,,,,,4551.83,4553.83,True,True,75.0,195.0,64.4,105.9,98.5,147.4,48.5,0.0,8.0,,,,True,False,True,201.5,100.9,105.0,195.0,True,True,False,False,False,True,True,True,False,False,0,GOOD,GOOD_FAST_REACTION,RETURNED_TO_ENTRY_AFTER_100_PIPS,DIRECTION_INFERRED_SWEEP_EXTREME_HEURISTIC|M5_UPWARD_SWEEP|FAST_100P_REACTION,,examples/sample_007.html
CANDIDATE,sample_008,XAUUSD,2026-03-27T01:15:00+00:00,CANDIDATE_WINDOW_MODE,ASIA_OPEN,LONG,HIGH,M5,DOWNWARD_SWEEP,4391.29,4390.17,2026-03-27T01:10:00+00:00,RECENT_LOCAL_LOW_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,4390.17,SWEEP_EXTREME,MEDIUM,DIRECTION_INFERRED_SWEEP_EXTREME_HEURISTIC|M5_DOWNWARD_SWEEP,True,True,False,0.1,,,,,,,,,4388.17,4386.17,True,True,67.0,67.0,86.1,116.8,109.9,130.7,404.9,1.0,4.0,136.0,212.0,,True,False,True,503.1,147.9,212.0,104.0,True,True,True,True,False,True,True,True,False,False,0,GOOD,GOOD_FAST_REACTION,RETURNED_TO_ENTRY_AFTER_100_PIPS,DIRECTION_INFERRED_SWEEP_EXTREME_HEURISTIC|M5_DOWNWARD_SWEEP|FAST_100P_REACTION,,examples/sample_008.html
CANDIDATE,sample_009,XAUUSD,2026-05-19T12:00:00+00:00,CANDIDATE_WINDOW_MODE,NEW_YORK,SHORT,MEDIUM,M5,UPWARD_SWEEP,4544.26,4544.97,2026-05-19T11:35:00+00:00,RECENT_LOCAL_HIGH_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,4540.0,ROUND_LEVEL,HIGH,EXPLICIT_ROUND_LEVEL_METADATA,True,True,False,0.1,,,,,,,,,4542.0,4544.0,True,True,0.0,23.0,6.9,15.8,-19.3,-12.9,71.4,98.0,103.0,,,,False,True,False,145.3,80.0,104.0,123.0,True,True,False,False,False,True,True,True,False,True,12,CHOP,FAST_SL_20,DIRTY_CHOP_AFTER_ENTRY|RETURNED_TO_ENTRY_AFTER_100_PIPS,EXPLICIT_ROUND_LEVEL_METADATA|SL20_BEFORE_50P|SLOW_100P_REACTION,,examples/sample_009.html
CANDIDATE,sample_010,XAUUSD,2026-05-19T05:30:00+00:00,CANDIDATE_WINDOW_MODE,LONDON,LONG,HIGH,M5,DOWNWARD_SWEEP,4552.93,4551.51,2026-05-19T05:15:00+00:00,RECENT_LOCAL_LOW_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,4551.51,SWEEP_EXTREME,MEDIUM,DIRECTION_INFERRED_SWEEP_EXTREME_HEURISTIC|M5_DOWNWARD_SWEEP,True,True,False,0.1,,,,,,,,,4549.51,4547.51,True,True,22.0,28.0,24.5,58.6,-51.7,-15.6,-43.3,0.0,,,,,False,False,True,83.0,206.2,0.0,174.0,True,False,False,False,False,False,False,False,False,True,9,CHOP,GOOD_REACTION_BUT_DIRTY_ACCUMULATION,DIRTY_CHOP_AFTER_ENTRY,DIRECTION_INFERRED_SWEEP_EXTREME_HEURISTIC|M5_DOWNWARD_SWEEP,,examples/sample_010.html
CANDIDATE,sample_011,XAUUSD,2026-05-19T18:30:00+00:00,CANDIDATE_WINDOW_MODE,OTHER,SHORT,HIGH,M5,UPWARD_SWEEP,4505.06,4507.69,2026-05-19T18:30:00+00:00,RECENT_LOCAL_HIGH_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,4507.69,SWEEP_EXTREME,MEDIUM,DIRECTION_INFERRED_SWEEP_EXTREME_HEURISTIC|M5_UPWARD_SWEEP,True,True,False,0.1,,,,,,,,,4509.69,4511.69,True,True,30.0,56.0,82.6,67.7,-19.3,-4.9,24.2,0.0,39.0,,,,False,True,True,116.0,47.6,40.0,62.0,True,True,False,False,False,True,True,True,False,True,3,GOOD,GOOD_SLOW_REACTION,DIRTY_CHOP_AFTER_ENTRY|RETURNED_TO_ENTRY_AFTER_100_PIPS,DIRECTION_INFERRED_SWEEP_EXTREME_HEURISTIC|M5_UPWARD_SWEEP|SLOW_100P_REACTION,,examples/sample_011.html
CANDIDATE,sample_012,XAUUSD,2026-05-19T03:00:00+00:00,CANDIDATE_WINDOW_MODE,ASIA,SHORT,HIGH,M5,UPWARD_SWEEP,4588.03,4589.24,2026-05-19T03:00:00+00:00,RECENT_LOCAL_HIGH_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,4589.0,SWEPT_LIQUIDITY_LEVEL,MEDIUM,EXPLICIT_SWEPT_LIQUIDITY_LEVEL_METADATA,True,True,False,0.1,,,,,,,,,4591.0,4593.0,False,False,,,95.3,118.6,138.1,263.6,457.7,0.0,4.0,57.0,,,True,False,True,469.5,2.4,240.0,2.0,True,True,True,False,False,True,False,False,False,False,0,GOOD,GOOD_FAST_REACTION,,EXPLICIT_SWEPT_LIQUIDITY_LEVEL_METADATA|FAST_100P_REACTION,,examples/sample_012.html
CANDIDATE,sample_013,XAUUSD,2026-05-19T07:15:00+00:00,CANDIDATE_WINDOW_MODE,LONDON_OPEN,LONG,MEDIUM,M5,DOWNWARD_SWEEP,4538.72,4538.4,2026-05-19T07:15:00+00:00,RECENT_LOCAL_LOW_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,4540.0,ROUND_LEVEL,HIGH,EXPLICIT_ROUND_LEVEL_METADATA,True,True,False,0.1,,,,,,,,,4538.0,4536.0,True,True,67.0,68.0,27.6,-11.6,9.9,51.1,62.1,46.0,124.0,,,,False,True,False,192.8,91.1,221.0,69.0,True,True,False,False,False,True,False,False,False,True,10,CHOP,GOOD_SLOW_REACTION,DIRTY_CHOP_AFTER_ENTRY,EXPLICIT_ROUND_LEVEL_METADATA|SLOW_100P_REACTION,,examples/sample_013.html
CANDIDATE,sample_014,XAUUSD,2026-05-15T13:45:00+00:00,CANDIDATE_WINDOW_MODE,NEW_YORK_OPEN,SHORT,MEDIUM,M5,UPWARD_SWEEP,4563.3,4563.57,2026-05-15T13:45:00+00:00,RECENT_LOCAL_HIGH_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,4563.57,SWEEP_EXTREME,MEDIUM,DIRECTION_INFERRED_SWEEP_EXTREME_HEURISTIC|M5_UPWARD_SWEEP,True,True,False,0.1,,,,,,,,,4565.57,4567.57,True,True,6.0,6.0,44.6,-40.0,-47.9,104.2,105.6,0.0,55.0,136.0,180.0,,False,True,True,518.1,90.1,180.0,9.0,True,True,True,True,False,True,False,False,False,True,8,GOOD,GOOD_SLOW_REACTION,DIRTY_CHOP_AFTER_ENTRY,DIRECTION_INFERRED_SWEEP_EXTREME_HEURISTIC|M5_UPWARD_SWEEP|SLOW_100P_REACTION,,examples/sample_014.html
CANDIDATE,sample_015,XAUUSD,2026-05-15T07:15:00+00:00,CANDIDATE_WINDOW_MODE,LONDON_OPEN,LONG,HIGH,M5,DOWNWARD_SWEEP,4612.66,4610.51,2026-05-15T06:55:00+00:00,RECENT_LOCAL_LOW_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,4610.51,SWEEP_EXTREME,MEDIUM,DIRECTION_INFERRED_SWEEP_EXTREME_HEURISTIC|M5_DOWNWARD_SWEEP,True,True,False,0.1,,,,,,,,,4608.51,4606.51,True,True,7.0,28.0,10.4,10.8,-42.4,-159.2,-480.9,0.0,0.0,,,,True,False,True,101.3,541.7,0.0,106.0,True,True,False,False,False,True,True,True,False,True,5,GOOD,GOOD_FAST_REACTION,DIRTY_CHOP_AFTER_ENTRY|RETURNED_TO_ENTRY_AFTER_100_PIPS,DIRECTION_INFERRED_SWEEP_EXTREME_HEURISTIC|M5_DOWNWARD_SWEEP|FAST_100P_REACTION,,examples/sample_015.html
CANDIDATE,sample_016,XAUUSD,2026-03-26T01:15:00+00:00,CANDIDATE_WINDOW_MODE,ASIA_OPEN,LONG,HIGH,M5,DOWNWARD_SWEEP,4503.92,4497.96,2026-03-26T01:05:00+00:00,RECENT_LOCAL_LOW_TAKEN_AND_REJECTED_OR_STALLED,ROUND_LEVEL_TOUCH_ENTRY,4497.96,SWEEP_EXTREME,MEDIUM,DIRECTION_INFERRED_SWEEP_EXTREME_HEURISTIC|M5_DOWNWARD_SWEEP,True,True,False,0.1,,,,,,,,,4495.96,4493.96,True,True,22.0,22.0,71.3,63.1,-11.7,304.2,135.3,0.0,0.0,58.0,,,True,False,True,464.6,89.3,108.0,25.0,True,True,True,False,False,True,True,True,False,False,2,GOOD,GOOD_FAST_REACTION,RETURNED_TO_ENTRY_AFTER_100_PIPS,DIRECTION_INFERRED_SWEEP_EXTREME_HEURISTIC|M5_DOWNWARD_SWEEP|FAST_100P_REACTION,,examples/sample_016.html
